costheta_jn luminosity_distance_Mpc m1_detector_frame_Msun m2_detector_frame_Msun lambda1 lambda2 spin1 spin2 costilt1 costilt2
-8.012568865957341302e-01 3.733090005329788852e+01 1.638596132318648202e+00 1.161838841305514958e+00 1.117159908653679992e+02 1.792296667934342622e+02 2.137268723166079604e-02 2.382154197646368238e-02 8.876767697127697643e-01 7.851714768283196699e-01
-9.045299010018752472e-01 4.302117819556640654e+01 1.394418209253077467e+00 1.357198117780919588e+00 1.064127986672459372e+02 4.516791388830532128e+02 2.106350571826926671e-02 3.149633599213333413e-02 3.595511797116654473e-01 -2.178709655645459931e-01
-8.346495305942999154e-01 3.960709622522130502e+01 1.445695478737239359e+00 1.309573513518202059e+00 4.159774088451233354e+01 5.836221214370081043e+02 3.781350759931798727e-02 3.532707377947536496e-03 -2.110699955394704577e-02 -1.031344950010399386e-01
-9.102221991990858685e-01 4.073738819276645273e+01 1.590088374126139570e+00 1.194716365121443413e+00 1.056933260143601956e+02 1.569766284788572719e+01 4.480488924577118171e-02 3.224389735918722910e-02 5.777405805313015064e-01 -8.966317219526317439e-01
-7.157656351389029004e-01 3.407582193276518012e+01 1.387433820434736509e+00 1.363857894322436648e+00 1.823392323793646312e+02 1.417462744900423331e+03 2.008559866212141637e-02 2.467153760535716750e-02 6.444661997096945427e-01 -6.822046718047426461e-01
-7.538672121511619251e-01 3.412554841216329038e+01 1.428378850231516672e+00 1.325138008005872114e+00 3.944216180360123190e+02 3.750904789870951106e+00 7.240198886509324055e-03 4.629338650330656717e-03 -4.144808269274163348e-01 -4.320116725203768659e-01
-4.578793959918788237e-01 2.560458478894603118e+01 1.510890234060685566e+00 1.254396333079208281e+00 1.460695739776371340e+02 7.010827779470230325e+02 7.405384501049543967e-03 2.326856699694431277e-02 3.586067275686645461e-02 -1.016649180854043016e-01
-9.866246499783037915e-01 4.524877870768334986e+01 1.585624844050407711e+00 1.198234000147483380e+00 2.411223876146732152e+02 2.403970010405923006e+02 3.431334838499509876e-02 3.835701501958689585e-02 -1.571983499878938303e-02 7.965303480305448991e-01
-8.901289454928135170e-01 4.257262903893218464e+01 1.643045331484407789e+00 1.158970938344181967e+00 6.821324481194878899e+02 1.047940711209826077e+03 4.629727482312642750e-02 3.570004674055404087e-02 7.717105507804145059e-01 1.808376010143224744e-01
-6.655400856985487223e-01 3.142576414467740875e+01 1.548688411093132267e+00 1.224934201137462875e+00 2.303875492150760920e+02 1.920912507967574072e+02 4.850694289877983956e-02 3.186095574053452589e-02 1.427089940288077397e-01 -2.931398027444825360e-01
-8.043316872380219529e-01 3.888770663756522339e+01 1.510081120984037684e+00 1.255182524247429487e+00 2.332848907204918376e+01 1.342133861514483669e+03 1.610041104865983508e-02 2.961313253276617180e-02 3.365903018012796344e-01 -9.517173892178901196e-02
-8.261152516952515734e-01 3.897028487651202511e+01 1.720357878074628699e+00 1.110707473588782301e+00 2.238508739435505390e+02 8.449056710761534532e+02 3.406961882603608271e-02 4.631388644656958542e-02 9.356366781506124664e-01 6.670578873155396105e-01
-9.451025026524835226e-01 4.547432499447319287e+01 1.404109684080760090e+00 1.347861921765414639e+00 1.166553213180376588e+03 3.271986761310097904e+02 2.397064328926463723e-03 4.490183568938150953e-03 -1.897371793709225762e-01 6.668750039483152259e-01
-8.412245686370868336e-01 3.978155167378300661e+01 1.409676924740657089e+00 1.342751213035682900e+00 3.958862515756310358e+02 9.795967092139035231e+02 1.870250220735685323e-02 7.022600968687854259e-03 7.703447678566116563e-01 -9.449463305548011505e-01
-7.446111975061212584e-01 3.460634980121214710e+01 1.557315548533577454e+00 1.218935308191343214e+00 6.969991744387066319e+02 2.701042121220625631e+02 2.069638606351517987e-02 7.432180509300098659e-03 8.524781780309020895e-01 3.258226640887108005e-01
-9.474703160360482546e-01 4.495531300111034056e+01 1.502550522269109123e+00 1.261335862027748833e+00 4.192621884647809338e+01 4.936111890832854669e+02 1.106797651839836090e-02 1.653160186983694893e-03 3.634582788182484370e-01 -3.133091083190219228e-01
-9.914589804088168590e-01 4.709724092558836617e+01 1.553695516278301270e+00 1.221466875953513442e+00 3.266562470879438962e+00 6.875896470935020943e+02 3.796663913659247686e-02 1.407233279677531923e-02 1.780174960598725209e-01 3.414823990666566722e-01
-9.308440484931295167e-01 4.595335566169645602e+01 1.448307126664769351e+00 1.307297098828905879e+00 2.020496392815935280e+02 2.000846397488773221e+02 2.071491764233509419e-02 3.305777802845353414e-02 -9.220834327082854109e-01 5.949431878264396234e-01
-9.823294667738270425e-01 4.424162601924444971e+01 1.547757667316506325e+00 1.225991622343940657e+00 2.982284929017906165e+02 2.170255071601350778e+02 7.479500270685533921e-04 2.745996766222806584e-02 3.815894946391630294e-01 5.563235021105632505e-01
-8.104600782269936188e-01 3.707875248568912951e+01 1.492494689062980662e+00 1.269262234077701557e+00 1.185541937278569264e+02 4.859822051213230765e+01 8.512997538736119529e-03 4.276418970269515313e-02 -6.797160923441373237e-01 -9.789794684402433611e-02
-8.714657069307905068e-01 4.169122855226061830e+01 1.451719974965477888e+00 1.304291755292469768e+00 1.463204552286981652e+02 5.550621472595737487e+02 4.450866303373140348e-02 1.146629772819835955e-02 -3.436212805915315333e-02 3.920732624043598569e-01
-8.768052158420839293e-01 3.999501475556455432e+01 1.651709556358171849e+00 1.153048964306729429e+00 1.890288528217470230e+02 2.125640048877560560e+02 4.339837754524395602e-02 2.149362240916028594e-02 5.857836325851394355e-01 1.024374076876692075e-01
-8.189226502343472935e-01 3.589951462882982725e+01 1.587017734052835083e+00 1.196885376826889003e+00 1.612400806837296585e+01 3.395514916470980893e+02 2.982408231879815630e-02 4.624516985728584911e-02 -8.291301051698205526e-01 9.347989032363451800e-01
-9.648777369958932981e-01 4.439730235771286004e+01 1.387572624472932503e+00 1.363602409163363394e+00 1.313962718544235884e+02 2.352111949476454527e+02 1.156647132384607847e-02 1.005993098198906810e-02 -3.357225761866203806e-01 -9.906188004413870596e-01
-9.751306147914374778e-01 4.426876394878885179e+01 1.416002496224509688e+00 1.336488582981008033e+00 3.999529352751861779e+02 3.680164912616143624e+02 7.427038843858710729e-03 2.320149360357389584e-02 3.808449987524389346e-01 -4.783472091427739548e-01
-8.518828551413393235e-01 4.044498942898288618e+01 1.454149006957279999e+00 1.302232618488337046e+00 2.784744055500004833e+02 9.799528095145975612e+02 1.738294368494492509e-02 1.026464343921346632e-02 5.120213495150902766e-02 5.550227203070882132e-01
-6.055295767899975257e-01 3.033516153333446042e+01 1.426332858424019800e+00 1.326920409003589763e+00 3.893618006062511085e+02 6.449655952899939848e+01 4.446950432032124173e-02 4.944399950971708341e-02 -3.154972855795044606e-01 1.527165535508311911e-01
-7.737366341908714640e-01 3.608540221281776184e+01 1.591109859687638961e+00 1.194383948020588893e+00 4.517824357408368883e+02 1.319868225552151443e+03 2.388589083485013684e-02 3.467271620691718403e-02 9.966987562377671583e-01 1.590484479474612856e-01
-8.308887374963754846e-01 3.897732029060082937e+01 1.457092691908072890e+00 1.299839829842305505e+00 6.562801001931499059e+02 6.203090046977788461e+02 1.722291696154637161e-02 3.681737261491068586e-02 -4.745720443679924405e-01 6.619980928046435009e-01
-8.048302111692936522e-01 3.628468270648758676e+01 1.542584248163349825e+00 1.229808858590728526e+00 7.792952845016353081e+01 1.031043481411556513e+03 7.944560364077389580e-03 3.114995624734808941e-02 -1.958543956567035116e-01 3.496277486156164072e-01
-9.146448683330802298e-01 4.206868179156961673e+01 1.465775470976211858e+00 1.292055357463065546e+00 1.111869608408653676e+03 1.523479934995018539e+02 4.429529629662833784e-02 4.012687468779453648e-03 4.925425850284983337e-02 8.326668979248095237e-01
-8.752783526076850507e-01 3.906134092032647231e+01 1.491843344742786126e+00 1.269990770065035024e+00 5.489786318114611277e+02 1.537143789705647237e+02 3.702762449247327947e-02 1.606705220280608970e-02 -2.442557582406707298e-02 2.475428511799753484e-01
-9.003707089456008950e-01 4.193450444275542566e+01 1.398211604104881323e+00 1.353348160575736925e+00 9.544848154444030115e+02 1.773775268846401048e+02 1.489662248262865751e-02 6.347728957524278147e-03 -4.378537479166195734e-01 -3.385099853975270245e-01
-9.781913132532400468e-01 4.576578480202366705e+01 1.499607012215958601e+00 1.263880456539234531e+00 3.844339377708850520e+02 9.490687690219155002e+02 1.102473350658546812e-02 2.783235107371224287e-02 8.952682610295382704e-01 4.542816542997931556e-02
-7.003741475350082624e-01 3.446731934817092480e+01 1.508503803735632420e+00 1.256665671281628427e+00 3.480848960576525428e+02 1.119254455034768171e+03 1.558617060353784112e-02 1.773960823880144089e-02 1.471171774182691572e-01 8.265518894174086473e-01
-9.298794410161824731e-01 4.276191273328885245e+01 1.403630511110770307e+00 1.348225924169180967e+00 4.147478979218027462e+01 5.492887090560013803e+02 8.403603347429353457e-03 2.590719384206125950e-02 -7.210538060322781995e-01 -1.335848569089187997e-02
-7.867238089341088703e-01 3.745991279552021069e+01 1.476728974401423145e+00 1.282814757026149444e+00 3.464284898755647646e+02 9.183879010645524659e+02 2.879574190289889511e-03 1.004043870922885148e-02 6.095425047844986732e-01 7.525157478994238813e-01
-5.933118083407158405e-01 2.717168390851846738e+01 1.420422605494369384e+00 1.332918878546006214e+00 6.283273619473020517e+02 1.031873029718064799e+03 3.110306849364168069e-02 2.127034836398575268e-02 7.078180192822193240e-01 -2.932701315574984258e-01
-4.059116862701891981e-01 1.952921016350517647e+01 1.563350108713490894e+00 1.214526478457934600e+00 1.960570299692550122e+02 6.366288661158635023e+02 4.093135539028932429e-02 1.823848714481991241e-03 5.636550496984028547e-01 -2.198545834258131548e-01
-5.591956067343778480e-01 2.630712451303584842e+01 1.378827260792339082e+00 1.372451974799375973e+00 1.083269197909171226e+03 4.420002725026660073e+02 9.741904468521795160e-03 7.930725315751551222e-03 -5.261459693079421074e-01 8.890144411829320470e-01
-9.029121868839445897e-01 4.185749124458065751e+01 1.428254082191139585e+00 1.325165391966017570e+00 6.486608189210010096e+02 3.388353080878173955e+02 2.358895844162627042e-02 5.979309223176580874e-03 -4.786309599095640022e-01 8.724774302821253213e-01
-9.410537319889356045e-01 4.135899241806677651e+01 1.465856045870325586e+00 1.292090550643579139e+00 5.601060139853301507e+02 6.866351503134478662e+02 2.820723311775799255e-02 4.562209363296382963e-02 6.110111286942679909e-01 -2.512553325359738743e-01
-5.886305353695379106e-01 2.889253991781707143e+01 1.656231280449112830e+00 1.150129274113155686e+00 8.932342526116264025e+01 1.266583587305425169e+02 4.399677466963217154e-02 1.452394769090461189e-02 6.419999778081280084e-01 -2.881087112437112907e-01
-8.300441084825043170e-01 3.813329445833342390e+01 1.521272820768724499e+00 1.246203294785253268e+00 1.157603395910436745e+02 2.435903725474612713e+02 1.389563098410001585e-02 4.681943380000481991e-02 7.757055955971432493e-01 -3.368874509858444388e-01
-9.951608958020661255e-01 4.473131369639527577e+01 1.436341829405866521e+00 1.317986203921864163e+00 9.818712569674502220e+02 2.182812019109063684e+01 3.615411506705394629e-02 2.063714812197745344e-02 7.182406867681022378e-02 1.851187733136886934e-02
-9.869531350190255958e-01 4.482112075650996985e+01 1.555697507887938258e+00 1.219756884821650678e+00 8.024359876239486766e+01 4.788932328352017862e+02 3.364686929038211011e-02 3.585972938721039560e-02 1.723627009901810558e-01 -1.468391941117177524e-01
-6.437837900772681587e-01 2.889831798108247440e+01 1.605659445112190831e+00 1.184093727377954819e+00 6.426134451789820901e+00 1.104488295429550135e+03 4.669621310847626300e-02 3.131660884938117922e-02 9.077777205076054123e-01 -7.663595575142709837e-01
-6.089490324211653816e-01 2.883994860116316516e+01 1.444425744164440140e+00 1.310620516774820832e+00 2.138495424071562070e+02 5.187413712460964916e+02 1.608152612095697324e-03 5.263258181150474654e-03 1.367895134982033134e-01 -9.801892545355989084e-01
-6.303948185169399032e-01 2.972824189993509592e+01 1.449855175746455727e+00 1.305837458790197081e+00 2.725875527599105226e+02 1.334333560800168925e+02 2.347259939978641949e-02 2.210050527710520629e-02 3.556423968623836224e-02 -2.416660465338708597e-01
-9.869704289528007379e-01 4.551570858117623430e+01 1.420181933557434162e+00 1.332704997648321843e+00 7.972894266276520057e+02 1.564992087307220743e+02 1.543479100245581962e-04 1.126352891496111217e-02 1.903420934354683458e-01 -2.076644748232726601e-01
-8.980272567651162996e-01 4.256981115180589370e+01 1.417802780030651189e+00 1.334890882937354029e+00 9.381445973568158792e-01 5.569676441531635191e+02 2.029763495695040276e-02 6.911907571854798878e-03 -1.121407131008951424e-01 -4.330204710353240949e-01
-8.297284019063001503e-01 3.947241127552029383e+01 1.595643527453503463e+00 1.190991351031260415e+00 4.228826193902967390e+01 6.738409683042108327e+02 3.334134625064800322e-02 6.341409495185186367e-03 5.446937726680971537e-01 -5.119536814708767203e-01
-7.018567968269706636e-01 3.138273367929645730e+01 1.432618285672537350e+00 1.321136576866878354e+00 3.254124050707368951e+02 3.211474599481661585e+01 1.440918990981550178e-02 3.392806807794864800e-03 -6.061373259242067713e-01 -6.905610460779720849e-01
-9.819488114498580167e-01 4.455625044683658587e+01 1.418810557526945848e+00 1.333918724151987645e+00 5.918260477138068154e+02 1.350263194879277862e+01 3.237700991947562584e-02 2.358161873140873777e-02 2.328143300054053288e-01 -6.956582975567502380e-01
-4.152847965315765166e-01 1.936437793609930935e+01 1.605950312909088407e+00 1.183971552790040516e+00 6.856450637896760725e+01 5.087762624185191385e+02 1.932024496608557990e-02 2.965608732123347496e-02 6.007421138932983462e-01 6.096631668108819513e-01
-5.564731267669221770e-01 2.988413435874427648e+01 1.509475727090440200e+00 1.255566697934841880e+00 6.718736361147770708e+01 1.142156206830642731e+02 4.736846912071548954e-02 1.510178980866053178e-02 -2.760046742202241776e-01 6.775925282874378786e-01
-6.283427384202614485e-01 2.915676995661951310e+01 1.449378850362672999e+00 1.306235127266844209e+00 2.232913809730796970e+02 1.336767210377608535e+03 4.618548817668186729e-02 1.648680808572141471e-02 -2.685239952293107246e-02 -3.490613395319867168e-02
-8.955416755306885301e-01 4.188249081932612228e+01 1.403599081715335206e+00 1.348297729868457751e+00 1.206830860991763927e+02 3.342541785355133470e+02 3.987674732887246630e-03 4.101899651777887734e-02 8.164716561797906724e-01 -2.986103483232064315e-01
-6.441447926860319750e-01 3.172556505988534425e+01 1.603787335155895555e+00 1.185352077462980214e+00 9.705770549309228556e+01 3.334718601918212357e+02 3.955355640108106779e-02 2.255909866375369055e-02 3.316261466126375623e-01 5.485983457548984088e-01
-8.689978644650652173e-01 4.373487386252590170e+01 1.463671552180744184e+00 1.293932334955261609e+00 2.676650813776358291e+02 3.454302536945594397e+02 5.061412944430492521e-04 3.855125260315835339e-03 -6.374319113199042874e-01 5.511781882782815778e-01
-9.829132332354508783e-01 4.545929613483011877e+01 1.430404859514561311e+00 1.323312839058335078e+00 2.891465639681688060e+01 3.009814688598416978e+02 3.007095245672922884e-02 3.966942471757164274e-02 4.786722318759995543e-01 -4.845732608876499037e-01
-9.053039242948499599e-01 4.083987370239090353e+01 1.634095349040112444e+00 1.164485427328061373e+00 9.130117139706199225e+01 5.420900186118768715e+01 3.897332426630655596e-03 2.865347361835418258e-02 6.020800707596980494e-01 6.331885046762648628e-01
-7.756367309514549113e-01 3.437323847500884000e+01 1.403318216862734724e+00 1.348711337975415203e+00 8.434286790294365801e+02 1.410970446131439076e+02 1.741076379574578795e-02 5.745327847964154348e-03 9.187262841958983295e-02 6.607936234283442456e-01
-7.719677357064073098e-01 3.779351782659892223e+01 1.489008884397303278e+00 1.272415225337165001e+00 2.619487837575774165e+02 2.840140498166003908e+02 2.221820401444768705e-03 5.942200942207750969e-03 8.606592428605940037e-02 2.356980533938277111e-01
-7.282703302386258626e-01 3.650293470336663404e+01 1.548521526539577975e+00 1.225277464344702194e+00 1.528142555808742031e+02 2.888624412556407606e+02 3.956083951158896606e-02 3.355443299520240868e-02 -3.817307328833230984e-01 8.562700802794582788e-01
-8.444756611069100805e-01 4.003567607079418877e+01 1.528425113243493838e+00 1.240758838449974588e+00 6.686572255494417050e+02 7.827145131666330258e+01 1.540348540941874518e-02 2.357369912606704573e-02 -1.821687371624345630e-01 6.262841537264898228e-01
-7.206453756612952732e-01 3.360541172617505623e+01 1.383342763263104569e+00 1.368065158350257216e+00 1.196806090648140071e+03 1.095612173403900726e+02 1.409511593210993792e-02 2.128337751781416223e-02 -3.258257439177179582e-01 4.406284604777138125e-01
-9.595709176983636679e-01 4.648431202095385117e+01 1.506638411520505594e+00 1.257940230734664322e+00 4.429505711166052038e+02 2.935259116116196765e+01 6.590833349850543435e-03 6.724160663511977859e-03 4.163063872818647537e-01 1.431025268631059277e-01
-9.033290980184559560e-01 4.379559971565227272e+01 1.647364955444770018e+00 1.156057798273967263e+00 1.167728332050688351e+02 8.344023611740325350e+02 3.141462737628005625e-02 2.571626870266988801e-02 7.300001502272266407e-01 7.008774285859554753e-01
-7.136709189531238451e-01 3.260160399254506558e+01 1.394292866691505983e+00 1.357033483552403608e+00 9.086748260850325210e+01 5.853407106999650296e+02 2.325541432221287300e-02 4.033675302001409751e-02 5.196043024903818086e-01 -6.727785351881407916e-01
-7.305770898470330676e-01 3.448070437801515453e+01 1.579910874280884503e+00 1.202034152854841720e+00 9.624760606906345117e+01 2.092091891033920206e+02 1.079525250918798559e-03 2.243627698809607524e-02 9.295546245400206908e-01 3.181454106498350365e-01
-9.220642396013557507e-01 4.358829612294666589e+01 1.486794365031034015e+00 1.274194256931459046e+00 8.551945291848689124e+01 4.816552116982336997e+02 1.694188610323195399e-02 4.904700907862424679e-03 6.204987329739443391e-02 -1.245781775173806921e-01
-9.575466448281305665e-01 4.477364350287350447e+01 1.457157300443449710e+00 1.299555843448035430e+00 2.939940253167383730e+02 1.736358160206723369e+03 1.213470899021403156e-02 1.821560913967468220e-02 -1.818732423936528508e-01 5.506344634662400095e-01
-9.948354756773370999e-01 4.777090060073388855e+01 1.389894885853713680e+00 1.361783678813909271e+00 3.453926329002138118e+02 1.961338949542939645e+03 4.503596359802384402e-03 3.402748808943492631e-02 -4.151963346021151913e-01 5.651733253151797198e-01
-9.597835097769691348e-01 4.540154992666997202e+01 1.568632743078235192e+00 1.210391963612792887e+00 8.581589970293356373e+01 3.194828389858026298e+02 1.743508177981446111e-02 2.887966270650394254e-02 6.164619393452842600e-01 -7.633244881435140988e-03
-8.279644515783733949e-01 4.070170713517045868e+01 1.497508182351184436e+00 1.265395048830106006e+00 1.351151334824968444e+02 2.717938271273467308e+02 1.871272065620822184e-02 2.088492584782018421e-02 -3.978810678339020912e-01 5.019684946320975838e-01
-7.818350286930686455e-01 3.666133931068912233e+01 1.473005032910994716e+00 1.286009438779508463e+00 5.542341259767180617e-02 7.112800833680313417e+02 1.418773724226914026e-03 1.589171110990884178e-02 -7.777676259327785946e-01 6.780455449915783195e-01
-9.398450278463887919e-01 4.251085783889362801e+01 1.555899071140897538e+00 1.219962748414336717e+00 3.690994143539924153e+02 1.301137243775503975e+02 3.062594067028319433e-02 7.933615293598563628e-03 6.622766991407702530e-01 -4.600121499505889777e-01
-9.011897069308382191e-01 4.264194545032486872e+01 1.595864849299374777e+00 1.190875515353702507e+00 5.365291008755849589e+01 1.601423814741732940e+03 9.100202963262526978e-03 4.491601290144168340e-02 7.210523529396596354e-01 4.422227245257382977e-01
-9.740027940169520004e-01 4.659633190901087119e+01 1.440193907458955591e+00 1.314561116250579476e+00 1.052409189399440038e+03 4.984748250556525022e+02 8.996047795839970385e-03 7.772575455457984795e-04 9.440546202707182921e-01 -9.910103426475797006e-01
-8.488045322087367506e-01 3.900697069650912852e+01 1.411451366257153284e+00 1.340843985163765906e+00 1.022421097111193831e+02 4.112359575288096494e+02 4.337298873145931793e-02 1.829548160892291095e-03 -1.317291723359639011e-01 3.040663230667995931e-01
-9.319207217845545399e-01 4.289054806800527331e+01 1.529561201152244587e+00 1.239816454615572550e+00 4.497510612592475923e+02 2.885784057545466226e+02 1.506393731017827836e-02 1.800652606124899212e-03 5.187997177684664507e-01 -8.882582563856926683e-01
-7.740590033457076524e-01 3.562276943713903421e+01 1.559439889876586660e+00 1.217157505740915635e+00 3.525561432229843035e+02 8.498989674726697530e+00 6.919321320182168951e-03 4.897693384851997678e-02 1.058315082547096470e-01 3.020955173208189626e-01
-5.364495983860557704e-01 2.875315114158845020e+01 1.528151321638912208e+00 1.240789919306225508e+00 4.843041771822712604e+01 2.346166545134844057e+02 1.418546463869891153e-02 3.161753686917788408e-02 3.794124572560576003e-01 -3.618131181063840573e-01
-8.221811098819384878e-01 3.790987252241301775e+01 1.646954800041098954e+00 1.156187533999257111e+00 9.958830535905366332e+01 3.056744546728215255e+02 4.231624177213043347e-02 4.195288664799878137e-02 5.735435025275544829e-01 2.056051752000559452e-02
-9.919797607412417229e-01 4.467630783740061418e+01 1.406767243315528937e+00 1.345410815192499054e+00 3.875721061626939559e+02 8.620182604799173305e+02 1.698147354513308838e-02 7.632996212545067882e-03 -7.348046514055026068e-02 8.780698882926628590e-01
-5.866277376876073424e-01 2.687937994552436649e+01 1.607092207660862471e+00 1.183295641997665903e+00 8.805960084796905676e+02 1.423465878710116428e+01 4.609642197980878819e-02 3.249208598018010763e-02 9.098630863221887077e-01 -3.379960456188784712e-01
-8.397869059096262356e-01 3.808647342127181190e+01 1.553596411465658411e+00 1.221489538017456633e+00 1.377738631099742292e+02 4.003940203657949155e+02 7.014778530868555871e-03 1.748553132941115321e-02 5.726498456280445376e-02 7.875581699788988255e-01
-6.170877270733508002e-01 2.704845734784434796e+01 1.480701885154285913e+00 1.279320359732296630e+00 9.440577947091849182e+02 2.910126902576142811e+02 1.487153374167695698e-03 9.928983920630607071e-03 4.223440053573370573e-02 2.601701469901960828e-01
-8.044759469774740435e-01 3.796808024958149730e+01 1.609036041673061357e+00 1.181727777869252316e+00 2.139284322984205744e+01 5.929664004819302363e+02 4.113805812941195850e-02 3.925848695364672625e-02 7.084120524519506024e-01 -2.784781187089977461e-01
-9.606898456076113924e-01 4.459172995518805038e+01 1.413416629377550526e+00 1.339048144883518310e+00 1.274847327816394227e+02 9.574159409210113836e+02 3.978423195033668931e-03 2.812356056929898093e-03 -6.327394311325374998e-01 -1.648597869333849608e-01
-7.024905774178985540e-01 3.383749218228680178e+01 1.375725276135623565e+00 1.375369282425257245e+00 4.865612221340940380e+01 2.107701938437263607e+02 1.866091967663554771e-02 4.392865403518891876e-02 -6.968536511147590540e-01 5.230475865134916885e-02
-6.402291793465223479e-01 2.990095772233499716e+01 1.707301211921671502e+00 1.118242475943530323e+00 5.449949188779708464e+00 1.771037307316326519e+02 2.803587030143516248e-02 4.500367150845366315e-02 2.878155145755313948e-01 9.218036638762203694e-01
-5.613008922801718814e-01 3.054570289066002076e+01 1.617621631058167475e+00 1.175669551930006884e+00 7.877440843288248118e-01 7.964951503736994027e+02 4.434509600127422430e-02 1.545866070448997931e-02 3.128393303607017728e-01 8.236729860907532341e-02
-6.848961197369370923e-01 3.114473640821287503e+01 1.484689630799680859e+00 1.276273535853737151e+00 5.752517712292496981e+02 1.077331917228789052e+03 4.555301442392404275e-03 3.763330356234392826e-02 -9.491546006095532562e-01 6.847415877641985782e-01
-9.895726921605138005e-01 4.337017773961538580e+01 1.628887001155412184e+00 1.168214529693238912e+00 1.002799677481595779e+02 1.977006355516088206e+03 4.279887830394678294e-02 3.714834139415579273e-02 7.079442798023718453e-01 -1.685968130030079115e-01
-9.642805921955330817e-01 4.557092232861018033e+01 1.488944703619350163e+00 1.272672739519094431e+00 1.522840733043792625e+02 1.478306974749155188e+03 8.994925166983061895e-03 3.719793353977830092e-02 1.619380296037694345e-01 3.773248422225948806e-01
-7.552920412070766032e-01 3.636448639095480218e+01 1.618454309162780991e+00 1.175106965761240518e+00 5.705863890200645301e+02 3.843438545504897661e+02 3.269055493584587663e-02 3.072269445802924825e-02 1.530756202791987500e-02 8.577511270555142620e-01
-9.871247400122903359e-01 4.506720148807555404e+01 1.508806862475646327e+00 1.256327046956327687e+00 5.108186773505234157e+01 1.493473685147781453e+03 6.758448378482861604e-03 4.832548794512600554e-02 4.875782910287247973e-01 1.013458441802017884e-01
-8.956385649121840764e-01 4.163670312752284985e+01 1.599668756004835934e+00 1.188181312987503846e+00 2.526870928880821339e+02 1.182788674227122954e+02 4.821603659855488999e-02 1.508341875309236225e-02 2.083673198935541704e-01 8.133427802741798329e-01
-7.739186463670162386e-01 3.541620732627190904e+01 1.499850524673480123e+00 1.263375541165076443e+00 1.438144905102516589e+02 3.554702829385655605e+02 1.433687142560407558e-02 2.255582861368415730e-03 -7.726314349263856129e-02 -7.437295499353105965e-01
-6.365649087529919870e-01 2.971150129776199478e+01 1.419966884472756652e+00 1.332829594825460706e+00 1.104059802363442486e+02 4.019962561212553283e+02 3.165462596042464827e-02 3.589654730288616841e-02 7.705866809842832899e-01 -9.334327559512531902e-01
-8.982894192261540178e-01 4.035010671546479699e+01 1.429545172024922817e+00 1.324045336192721356e+00 1.104255639682424714e+02 1.014047447406764491e+01 1.694599005722816076e-02 1.992193501154575566e-02 2.243674003454070032e-01 -7.589434121649093479e-01
-8.198806112422314385e-01 3.772123939012359273e+01 1.577245928903428851e+00 1.204229813307369890e+00 1.269461684076414087e+02 5.430048608456881993e+02 2.202605315262799734e-02 1.918866929196155410e-02 6.813677667601161225e-01 1.951021319487016015e-01
-9.755511072138394191e-01 4.421784480000504658e+01 1.633516876461825307e+00 1.165091047506392918e+00 4.562652520368291107e+02 2.538702723182854299e+02 2.788153327980772561e-02 6.961815690738578852e-03 8.310206420355165102e-01 8.256598992435337792e-01
-7.671961297262199775e-01 3.580851503534610458e+01 1.539270998601122598e+00 1.232419112358982272e+00 3.739315891503827061e+01 3.779476945403303034e+02 2.855112117409147957e-02 2.607725761783693044e-02 4.656695915523756946e-01 -2.369109961360540140e-01
-7.700202347800176872e-01 3.651118838169028891e+01 1.561124952822604328e+00 1.215978640865184479e+00 2.386091388799360402e+02 1.660839892614871758e+02 3.490601846843784800e-02 1.838208761142702541e-02 1.197640111982708477e-01 7.274792313800926280e-01
-9.736467220327631455e-01 4.471580051835110936e+01 1.428980740298487540e+00 1.324567511082622495e+00 2.674561069828300788e+02 6.144337648483539027e+01 1.728768008300940809e-02 5.015930132180934642e-03 -4.387356731681455457e-01 1.529981876906724991e-01
-9.808564640998115314e-01 4.425928929058996175e+01 1.606996864348734899e+00 1.183174341701044074e+00 1.292146215298762968e+02 4.513353575146384173e+02 1.520467716296027352e-02 2.730474846247070084e-02 5.795525729063133458e-01 7.051823837201051104e-01
-9.745506248885258405e-01 4.692030763246184222e+01 1.415832480555134110e+00 1.336776028938980732e+00 2.254861760346174151e+02 1.120165009953062508e+03 2.285573956076097576e-02 2.675484732308373512e-02 -7.143703441068450788e-01 7.498199158791356567e-01
-8.774096427852370317e-01 4.050549776093724574e+01 1.492601381336969180e+00 1.269338758534661604e+00 3.561486189873270405e+02 3.568649112148317926e+01 4.736123266700161677e-02 2.465231230217972830e-02 -1.381021221017827705e-01 2.121543908892488395e-01
-7.498743669011628254e-01 3.701498653372962622e+01 1.604149873684579175e+00 1.184942954333561227e+00 2.187764090773123371e+01 5.842889278148711583e+02 3.432873279686737139e-02 9.718399787496483783e-03 4.396182537479586538e-01 -1.161176351233410425e-01
-9.159801766559393377e-01 4.304893349570473760e+01 1.375676268339397268e+00 1.375517578631945570e+00 2.230785482453455302e+02 5.061291159017984000e+02 8.877064009696306740e-03 4.825138195328074198e-02 -1.866623148534352350e-01 -8.567438704806329408e-02
-9.523193198796575665e-01 4.303229893035161524e+01 1.396856660923232463e+00 1.354858763850953274e+00 5.194802116585444764e+02 5.532177428120077138e+02 3.198493578612109783e-03 2.441982990776128768e-03 2.007232503577672245e-01 -6.390912805949479081e-01
