costheta_jn luminosity_distance_Mpc m1_detector_frame_Msun m2_detector_frame_Msun lambda1 lambda2 spin1 spin2 costilt1 costilt2
-8.590250253384682511e-01 4.044409633297547657e+01 1.375697719038714961e+00 1.375519166601605114e+00 4.956453129991919582e+02 1.325212495114089393e+02 3.714897061858495053e-02 1.881959480280917529e-02 -5.644075283820529920e-01 9.006417415388836556e-01
-6.195577513539323178e-01 2.969729789552497934e+01 1.736957133029999545e+00 1.101018600857162522e+00 2.351046561106567196e+02 2.261309126782144006e+02 1.408896985033795679e-01 1.171650184070794631e-01 2.509189658555721070e-01 2.486701798712345757e-01
-8.479876680331639438e-01 3.755308718849546779e+01 1.521759817378765645e+00 1.246127715178273698e+00 2.672755448344631191e+02 8.436880022001333828e+02 4.696592845212124168e-01 2.657593183787457236e-01 -4.954964661599469550e-02 1.599090721779286017e-01
-6.248535699099178053e-01 3.144488857357482203e+01 1.402799561551393071e+00 1.348902610296463633e+00 2.165335232444450355e+02 3.279679528646715880e+02 6.246367195004307038e-02 2.091605814992854029e-01 5.883566798724265690e-01 -2.360512767292332059e-01
-8.222249621519048812e-01 3.825909572192512087e+01 1.408023741264399442e+00 1.344305138266282285e+00 6.479014999020295136e+02 1.055537923479182837e+03 6.968315801173206869e-02 1.012510326533501981e-01 -2.236313038884586990e-01 2.697068116087967815e-01
-8.364002443968800993e-01 3.807744409341770364e+01 1.461265086597232976e+00 1.296031079256072749e+00 3.456785073829842077e+02 3.889531208269752369e+02 9.163070027038611176e-02 2.483167115452505069e-01 -4.715060742042592734e-01 2.218769542522487648e-01
-7.215759730445877596e-01 3.483599124066157060e+01 1.694120633988219771e+00 1.126395317077735214e+00 4.213508621111762409e+01 3.181820204238829888e+02 2.612592043162677014e-01 2.991103898133101180e-01 -3.962065261895221790e-01 8.215268205467098905e-01
-9.362190210649421473e-01 4.577417276783591404e+01 1.795988595735459992e+00 1.068200313599107831e+00 3.223786953339271690e+02 1.559053410025210269e+03 2.082061083361147480e-01 9.208209219303231663e-02 3.084649983213377245e-01 1.629955987486131630e-01
-9.064096797697851482e-01 4.240975365074955050e+01 1.660952729363327052e+00 1.147108658204513798e+00 1.853693435391685540e+01 6.389386717065186758e+02 7.149418636783361203e-01 6.705741964569225111e-01 -2.785544752314788111e-02 6.994247635998025736e-02
-7.448479976558198823e-01 3.604478861241979359e+01 1.419745441314748557e+00 1.333370524544623015e+00 9.743072423223643455e+02 1.633945510934879053e+01 2.130393876291177824e-01 2.297113619330611867e-01 -3.672344387268765553e-01 4.149030175516875696e-01
-9.222776091120099551e-01 4.279090628897554893e+01 1.616374132307129230e+00 1.176714573307133804e+00 2.055702863751026541e+02 1.620317846899353142e+01 7.303063465602195603e-02 2.144509634636083614e-02 2.731575613750433229e-01 2.435082769970303151e-01
-3.559848694415365666e-01 1.829642960986981493e+01 1.545974442044403929e+00 1.227237833218930652e+00 1.960065776212053379e+02 1.853849813585645734e+02 6.042938990288480861e-02 1.003962242017819584e-01 7.659621541505741149e-01 -5.136316466145971482e-01
-7.577738478858964122e-01 3.516547089070511589e+01 1.995165679016229321e+00 9.733834116221944388e-01 1.000288907090940143e+02 1.352854796946786564e+03 1.631492364604004708e-01 3.108290805192691630e-01 4.490437932581230890e-02 9.507947241635892333e-01
-8.467935769814683988e-01 4.063047172812656527e+01 1.463289554348804700e+00 1.294123323149164007e+00 3.031871060545960290e+02 1.567792649142085111e+02 5.414143752931396131e-02 3.370410740949786668e-03 -8.336955251219244079e-02 7.466315763523815319e-01
-9.117475888514701143e-01 4.181096766580540702e+01 1.765291547190521504e+00 1.084669638252028889e+00 1.336016443383307006e+01 2.622443846375422254e+02 9.440596158561781470e-02 4.750913095868776470e-02 6.970204062904974407e-01 -7.067714656325368994e-01
-9.529788225008646307e-01 4.354891276730573679e+01 1.724802596782860187e+00 1.107934427160777613e+00 9.479860931384233425e+01 4.951359084526064862e+02 4.196988125417912552e-01 1.690215265838679592e-01 1.666433332431724590e-01 -2.982499640107294514e-01
-9.971257846962251481e-01 4.449700206298452088e+01 1.825040217422128963e+00 1.052827464642594579e+00 6.879952102575269635e+01 6.325893029115952686e+02 2.548254948042857904e-02 5.494042063656314756e-01 1.475225504666103360e-01 2.457345192833909897e-01
-8.227342253409972717e-01 3.791880108811434980e+01 1.913306886491201064e+00 1.009652625324828135e+00 2.032454538384060356e+02 1.276252057310433656e+03 1.725951045643838166e-01 2.915408843337862210e-01 8.364433905907160405e-01 -3.032465957753562869e-01
-9.236754946404053257e-01 4.212269682902755363e+01 1.531183751868739007e+00 1.238888979255246880e+00 8.268554448408063990e+02 6.194479200464453470e+02 3.731980034554970294e-01 1.354734635745592775e-01 7.203986719073159073e-02 -6.478555243344953640e-02
-8.972524964212114096e-01 4.121256956776232272e+01 1.859361884963915745e+00 1.035389179390140857e+00 3.917747877971878268e+01 3.173160999946250058e+02 8.207744926051888101e-02 3.860765828253526766e-01 1.273680418841797134e-02 3.997586644614641860e-01
-7.602347139036050860e-01 3.444064131418734576e+01 1.560594277601414115e+00 1.216630399005524277e+00 6.856740618309296451e+02 2.985736877782347165e+03 1.785646573418787630e-01 2.152708976751541992e-01 -4.648055313018417678e-02 2.598250368999307502e-01
-9.817756856642825269e-01 4.422149325707755452e+01 1.710495068007254815e+00 1.116532814172487731e+00 3.926338388872001133e+02 1.015434409463891257e+03 5.104586875143930502e-01 3.756423111264398790e-02 5.191042050772880917e-02 6.018897596879777545e-01
-9.092283143489217068e-01 4.191524288598513692e+01 1.674469284090699839e+00 1.138840636469931722e+00 9.661401819978949845e+01 3.926568249340534749e+03 1.092718129893728435e-01 6.166047848727492786e-01 7.757930674816427841e-01 -9.617120636934425870e-02
-8.169103752261697160e-01 3.935464981352986769e+01 2.157279379033416156e+00 9.102720800528616429e-01 3.631879729379797972e+00 4.416690331445665265e+02 1.394592370683120641e-01 4.776987504491839176e-01 6.351299033802496607e-01 3.849640421508855326e-01
-8.604162926837485292e-01 4.030272703436057213e+01 1.497358836612411759e+00 1.265668072097447361e+00 7.282826784618774241e+01 1.399962220428828005e+03 1.750491143301156072e-01 2.625702522443264242e-02 4.703875926050326423e-02 1.275977478476446325e-01
-8.721668605632719729e-01 4.041784551942451031e+01 1.477833836046791527e+00 1.281628936165367438e+00 5.836747664838375371e+00 1.965139700217889640e+03 2.381711355836568234e-01 1.466384348363053980e-01 1.691806127976409613e-01 -3.308265390734742573e-01
-8.921301652486499645e-01 4.262712452019071208e+01 1.682675803663762570e+00 1.133600679510729625e+00 1.495630738608965942e+02 5.458437393708351237e+02 4.147128860059762917e-02 4.578626145860731911e-01 1.641164431012757385e-01 1.189962602265140085e-01
-8.460085241109810417e-01 3.856759831092767143e+01 1.655831436228411224e+00 1.150463888943024093e+00 2.009605809332715012e+02 3.172604487318938595e+02 2.494286462134926163e-01 4.505667188983003557e-01 3.760970835400965773e-01 -2.197027794082731245e-01
-9.264351905377690155e-01 4.362720772517879908e+01 1.438843679245089602e+00 1.315673860788546756e+00 1.398240886683275050e+02 5.432065054529095960e+02 3.623891085666625100e-02 1.300295998662498627e-02 1.021240301920060822e-01 -4.490234330050383860e-01
-6.058445971579086153e-01 2.787950934207749043e+01 1.544513673897232264e+00 1.228369327537450761e+00 2.620295003509694425e+02 1.231857233520367032e+02 1.368177582144276296e-02 4.879297813133818412e-03 4.046952408217167618e-01 9.275040578024300597e-01
-8.615075646840989476e-01 4.031192803037579608e+01 1.513528793687119567e+00 1.252401878173693861e+00 6.025146972681440616e+01 1.637612199256381871e+02 3.867970193455908534e-01 2.808577170282078317e-01 4.071515121651098079e-01 -6.902359726921269978e-01
-9.477760632902071380e-01 4.168204464654441210e+01 1.953752782535796761e+00 9.911170788092545925e-01 2.344623389771255972e+01 1.510198592003816657e+03 1.594517888920085058e-01 4.257381106003213511e-01 6.105004078798780265e-01 6.861206154836237484e-03
-8.360530489996296222e-01 3.853972491157863800e+01 1.591437500816622608e+00 1.194032673338369932e+00 1.658381982072737628e+02 4.537049247643170133e+02 2.154889237076110242e-01 3.687878875438280191e-02 9.984327361939603074e-02 -9.905015377728408621e-02
-7.020570575252549350e-01 3.309870140401044125e+01 1.653622899069232766e+00 1.152011342948734640e+00 2.800610554395177587e+02 6.400330159631004108e+02 1.708993712063077569e-02 5.365323582133975366e-02 2.138329863083269222e-01 9.362337922416517078e-01
-9.119897634189445546e-01 4.233988355161834249e+01 1.544177207639803040e+00 1.228843864991032930e+00 5.499296946935056667e+02 1.148677004690525109e+03 5.110266362395262663e-01 2.548607402016214163e-01 -4.827750640039939894e-02 2.100128762856270093e-01
-9.594976558463361727e-01 4.580121011670800613e+01 1.600728507446097071e+00 1.187542334060044391e+00 7.189274032462626565e+02 2.391982917236262551e+00 3.646750096856229972e-01 5.502144985401453275e-02 -4.128181150193867971e-02 9.124862148930122929e-01
-9.288249772603391907e-01 4.184053958907752246e+01 1.772364523677268044e+00 1.080969329552948777e+00 6.010690480507357591e+01 2.759041109042744324e+02 7.150389116151717461e-01 7.264162345856806091e-01 -2.468643690983958472e-01 6.105744101149390701e-01
-9.767639125550047208e-01 4.376326739057147108e+01 1.624475655494720172e+00 1.171386763739079573e+00 3.063798308350962998e+02 7.489548508665777717e+02 8.793305896340131156e-01 2.204250162232325727e-01 1.386356134957602848e-01 -6.952476745677416137e-01
-9.628740432645387370e-01 4.423437687169445098e+01 1.747924317198932043e+00 1.094752866879426856e+00 7.847383362482764824e+01 2.533514631947033195e+03 6.335123161804820935e-01 4.838054598585750932e-01 -6.666250883683942641e-02 3.545386914503645959e-01
-7.514405119333540384e-01 3.533505265767161774e+01 2.132694366830826915e+00 9.191882903128042459e-01 5.748927591606554088e+00 1.253166279168615631e+02 1.562993982671509186e-01 2.734687613151600138e-01 7.218736994120402706e-01 3.563076840601911988e-01
-4.391143380717593137e-01 2.090669763880910281e+01 1.759843018014681348e+00 1.087924331954467139e+00 4.869925023211500275e+02 9.344131770873420351e+01 1.367541660915921886e-02 1.605242229416632416e-01 3.130798865982554191e-01 6.053871169939466501e-01
-6.227507147372008944e-01 2.853888718378083666e+01 1.681394512775951533e+00 1.134417903132277194e+00 1.817642402366982992e+02 5.325875293153791290e+02 1.675923060447215007e-01 7.097797238293268585e-02 5.210772329920592139e-01 -9.633180033906046935e-01
-5.437949187682324936e-01 2.653176867787805904e+01 1.649641342275776523e+00 1.154674637821071048e+00 3.313041137178948503e+01 5.467930220916323378e+02 1.605823198942217811e-01 2.713195686972475484e-01 2.858630550519677960e-01 -7.011040385627463623e-02
-7.860351194944217301e-01 3.580855005834138183e+01 1.565426860141450938e+00 1.212939810271110419e+00 7.715541837355495147e+00 2.295125489483196361e+03 7.765646887440878776e-02 1.707052422239141720e-01 4.413949672708500360e-01 -8.598288573190568385e-02
-7.073665633450357815e-01 3.480216323138169798e+01 1.596668765018150804e+00 1.190357276609544046e+00 2.320118461844387809e+02 1.120458774560081110e+03 1.217678416531622482e-01 7.163046166465135423e-02 7.788077765244080797e-02 2.616222314597140830e-01
-9.405107573346388472e-01 4.636706520828079903e+01 1.670637234102515079e+00 1.141017139431658833e+00 9.448737411473092607e+01 3.483091899472867681e+02 1.391869545457792845e-01 4.255880337490249854e-01 -1.650226400867634002e-02 1.196624741984300966e-01
-9.441934686354771511e-01 4.206969715262471254e+01 1.413679312017742218e+00 1.339063045089623705e+00 9.161954953004996014e+02 6.260019385988435943e+02 1.321058487078115573e-01 1.742236660235995660e-01 9.306597051712390822e-01 -6.405481971981519251e-01
-8.699402349895866138e-01 4.009796387293433639e+01 2.148652064630435010e+00 9.133488102815890963e-01 2.998584344754179938e+02 7.188940700537038708e+01 2.964335463863411180e-01 1.820189916547975129e-01 4.039328139966811282e-01 5.465368245508298584e-01
-9.298494171791288343e-01 4.210844416057427964e+01 1.682497801504667212e+00 1.133555122366506129e+00 4.355063390872794002e+02 5.904444418273384372e+02 4.391890166738097179e-01 1.380541996236179514e-01 1.401594451298477095e-01 -3.525037736521254295e-01
-4.883898847065017979e-01 2.569782613430944096e+01 1.669159525199343852e+00 1.141919064448529086e+00 1.526346755259352861e+01 1.982531500205402608e+03 3.756454787224163816e-01 5.090050716753287130e-01 3.674313753265951443e-01 -3.119164450801496513e-01
-9.318043511232767528e-01 4.306172710810324844e+01 1.724108572603894718e+00 1.108626791900772179e+00 4.511444647906969863e+02 4.440131872418409102e+02 1.744680976221669733e-01 3.255875472236012813e-01 -4.478602968011916041e-01 7.541075772601818494e-01
-8.433461221765417015e-01 4.130221360426829591e+01 1.459001049492787860e+00 1.297791856494713070e+00 8.792084528583521319e+01 5.118950332762807420e+02 1.156935805384750326e-01 1.791385745344913349e-01 -8.395456958438516359e-01 6.261288631602804911e-01
-8.748463935061421282e-01 4.052151575932116856e+01 1.487428947071926633e+00 1.273839347461352522e+00 6.759776415293746368e+02 3.456040523170161123e+02 1.167362208423873560e-01 1.030044327307620688e-01 -4.211002895712804422e-02 1.714260057269665072e-01
-9.958662116938870046e-01 4.581986520277107644e+01 1.491433180797653080e+00 1.270406488187721061e+00 3.430317002548097207e+02 6.248205099390693249e+02 8.647495173821315162e-02 4.042971051751373390e-01 5.284939170611971937e-01 -1.284851571526549885e-01
-9.980067419745055624e-01 4.645563805268916724e+01 1.377407028760511354e+00 1.373645389666849681e+00 3.399515429640935622e+02 4.319164991474250996e+02 2.581463104500808514e-01 1.029488808862434462e-01 9.460160632764375022e-02 -3.532060207633431204e-01
-9.812329095678122837e-01 4.602238659167844759e+01 1.462880457197934359e+00 1.294384374893409406e+00 4.011529705902697174e+02 6.299405980568802761e+02 2.826572224317978888e-02 1.453642773030083650e-02 -9.288510153898557609e-02 -1.900317382602395577e-01
-6.591067044202825187e-01 3.223475608971126860e+01 1.809421457500501429e+00 1.060939688918822288e+00 7.047732904589972804e+02 2.601326002906445751e+02 1.543631696008564425e-01 7.840526778084960791e-02 3.292206919988588387e-01 5.034975211571874887e-01
-6.139135408818994222e-01 2.762339870369445549e+01 1.390522698793784206e+00 1.360752438559356792e+00 1.574084465786306168e+02 2.599190146381123441e+02 8.225851192095255671e-02 6.433530313173307924e-02 3.838790954256172117e-01 -7.065997037605875608e-01
-8.393024648562487089e-01 3.922415510614261080e+01 1.671090352249295474e+00 1.140627621657522628e+00 1.324993225388684266e+02 5.018799892180421693e+02 4.401898208195850204e-01 5.288879328017769277e-01 -9.483099030159490572e-02 2.104437548701617311e-01
-6.808791485817851097e-01 3.167304376187917470e+01 1.841907552071575971e+00 1.044339402327342459e+00 2.647292421398208262e+02 1.520420209588414764e+03 2.386949403897187794e-01 1.269260993443993291e-01 2.004552165303245814e-01 6.010982710455125000e-01
-8.875577444361075763e-01 3.930690911449863734e+01 1.732620657536906750e+00 1.103367141776963933e+00 2.295280235510189470e+01 1.744356350510217453e+03 7.638787617321612933e-02 7.331415529796468655e-02 8.452949741726876187e-01 -4.552472836504021236e-01
-9.435008631960266623e-01 4.393161289073535158e+01 1.483100038886492555e+00 1.277328497757317161e+00 1.405136368907840563e+02 9.508214718043387848e+02 4.741229654085642176e-02 3.500328141300278473e-01 -1.710777460658558236e-01 2.674006511809770559e-02
-9.295899600012400565e-01 4.317330778563039217e+01 1.953335537344186301e+00 9.913762978068467735e-01 6.713129861394114073e+01 7.670464723591607026e+01 1.485676843392461366e-01 6.634298531915805430e-02 7.484789102729796362e-01 -2.645903602579159353e-01
-8.577522029568465101e-01 3.938696729679018915e+01 1.539467787834899459e+00 1.232239902669727716e+00 1.181115274703021072e+02 3.620379058597366111e+02 2.139268972950185699e-01 5.497368635574965134e-01 4.295494486726574856e-01 -1.974711468370920764e-01
-9.144869052208014493e-01 4.096821055604006290e+01 2.200160285172243491e+00 8.952239347410979597e-01 4.507964801247350550e-01 1.608181643209848517e+03 2.732377557511422861e-01 1.649171215344915897e-01 4.868349685927766957e-01 4.526831316021598939e-01
-8.586100455680248933e-01 3.975123105118003508e+01 1.683488637703151936e+00 1.132973136130811520e+00 1.552700611224032627e+02 6.833615192641520935e+02 1.784910948509523324e-02 6.684730873577297006e-01 8.187664765904851816e-01 4.202896801277141575e-02
-9.317925860178781772e-01 4.373387917822596904e+01 1.752360931100748864e+00 1.091942052807828967e+00 7.456201258541294408e+01 1.751319939604655929e+02 2.887758002276222258e-01 2.246131965935309338e-01 4.336170317463176604e-01 -6.110867163163079541e-01
-9.139741485848097424e-01 4.124439884959145530e+01 1.787992276305913286e+00 1.072430727953629592e+00 1.553677962576757352e+02 2.634213706945895410e+02 1.701382424136723692e-01 4.433799837673598615e-02 3.789076099162144717e-01 -7.448817065000391813e-02
-7.469555954997406655e-01 3.539725986223771059e+01 1.664282722600205044e+00 1.144868133839244351e+00 5.370672496696619191e+01 5.337868088931982129e+02 2.184735823255519183e-01 9.459016683020145255e-02 1.175850786050142704e-01 -3.540918309662738350e-02
-6.914318979325183578e-01 3.424073903844838895e+01 1.730385656768658409e+00 1.104770866800810492e+00 7.191668578968003089e+01 8.706254860965000262e+02 1.597223389200107257e-01 8.396332507022770397e-02 2.890106952765431059e-01 8.418736443834255734e-02
-8.461537662330377296e-01 3.958521649507592599e+01 1.396835584670622188e+00 1.354549087590186662e+00 3.951856363471140412e+02 9.238566552789700381e+01 5.614689642817882742e-01 6.053546117546608762e-01 -2.546698732974531781e-02 -1.676166009243876265e-02
-8.692490762650675329e-01 4.204449491671841344e+01 1.612164234094772386e+00 1.179572906754734474e+00 6.862781631575067820e+01 3.226838781819295150e+02 1.527155631245580014e-01 8.981975731508119731e-02 3.789159689639753359e-01 -5.814024291559032331e-01
-3.982247542797107132e-01 1.992377749928149910e+01 1.714355356546396258e+00 1.114243980511830712e+00 1.632771443850843696e+01 8.733210284856600083e+02 4.116031286108962767e-02 2.019318844607422558e-01 -1.001010034000400090e-01 4.203329346576110126e-01
-9.661346084420281422e-01 4.581994379556135044e+01 2.054683929485590088e+00 9.487596355745065990e-01 1.764965554904046598e+02 5.516498207197651027e+02 4.000705786186683488e-01 3.493927161332258668e-01 3.062786363243572008e-01 -5.489213994446359192e-03
-8.010463018115031586e-01 3.559060100400382964e+01 1.406337006718934246e+00 1.345880999427234492e+00 6.812758877225140850e+02 9.598476642552204794e+02 1.952691723936964691e-02 2.173131836572997355e-02 2.099499880260869700e-01 1.020472133257519926e-01
-7.534291798815416774e-01 3.738570869886549985e+01 1.469752395757262020e+00 1.288684274753402415e+00 7.245864097010030491e+01 4.417144258882017311e+02 1.896231355583661571e-01 2.328647695970633702e-01 -3.721749116438038962e-01 3.811316807290634490e-01
-8.580699956404200801e-01 3.677393547752000558e+01 1.642332928019219151e+00 1.159243144010096316e+00 4.635398948582457024e+01 1.238867722747553302e+02 5.293901898715888121e-01 3.982668217250880105e-02 4.383313538774776669e-02 -2.818718514560638599e-01
-8.186315126987748769e-01 3.818911705935664003e+01 1.376315585674230402e+00 1.374780277856210375e+00 7.390338779488207592e+02 2.393164736025491379e+02 2.524240139759037493e-01 2.016221877143327401e-01 2.053524117084695386e-02 -6.311001555910671079e-02
-8.858133930774954035e-01 4.450775357546648792e+01 1.559561184820375423e+00 1.217173026076360465e+00 4.128218975873956538e+02 6.269039772827998149e+02 6.134280176419470293e-02 3.994102362137406242e-03 2.587892397714730564e-01 4.073175272019546322e-01
-9.550644183049635805e-01 4.275154153679302027e+01 1.858016895462395235e+00 1.036216685237447477e+00 7.225146358216085218e+01 3.294661907592655439e+02 3.113840626212576179e-01 4.221141909852144103e-01 -2.571646028556090480e-01 8.353998980049385237e-01
-7.080224086598277955e-01 3.260799463281263399e+01 1.646319804214617211e+00 1.156744081729743412e+00 1.640764912325830664e+02 1.808553210016308981e+02 8.766632102488605693e-02 2.175658264835879652e-01 -8.047793035099184422e-01 7.429810934649286880e-01
-6.691044895837046091e-01 3.231752897855645301e+01 1.414995795386953858e+00 1.337538948726300525e+00 6.549763858423001466e+02 5.168375878992142134e+02 2.054992937377241036e-01 1.630237659670606687e-01 5.596090457539448781e-01 -7.242480018280306187e-01
-6.650085035524211374e-01 3.250643658970645333e+01 1.561242534108982172e+00 1.215818018226517916e+00 4.197736711644625984e+02 3.005311224586456547e+02 1.260103525750024822e-01 2.366274510268492337e-01 -7.728748449393549880e-01 6.607443354643306455e-01
-9.968508535141998861e-01 4.563547808178000054e+01 1.743841705535746689e+00 1.097004436192058563e+00 8.413519775145147150e+01 3.130453178471207210e+01 4.020202995117831968e-01 3.895063801350439059e-01 4.976462479908494996e-01 -6.530735356290351401e-01
-9.260409759148277020e-01 4.204911177961314905e+01 1.525454942865720476e+00 1.243183830587092809e+00 7.128820031779234796e+02 7.372823798141764655e+02 1.866777404543998320e-01 8.080178898969253565e-02 -1.308924461593471422e-01 6.280766042227696744e-01
-7.274534533844544404e-01 3.244475777585799392e+01 1.678193744327166170e+00 1.136220611121679047e+00 2.276071915184213879e+02 1.852667592113542923e+03 4.647715737582995277e-01 2.287946027511325803e-04 6.196541374617372394e-02 9.931567528424847247e-01
-9.985785138072247324e-01 4.443626655591341290e+01 1.577900986272555039e+00 1.203756019763185581e+00 1.012925835460785322e+02 2.034894068292679549e+03 8.313616936292365089e-01 1.497188904445875268e-01 1.336877305036919261e-01 -9.435398583606786627e-01
-7.689330851110660614e-01 3.384563323757264186e+01 1.415524108977603612e+00 1.336972354441923638e+00 4.948191612201471230e+02 1.109734829678760093e+01 5.356791176171647739e-02 2.139929490551724378e-01 7.039935591014412353e-01 -2.273171576305229313e-01
-5.903698406850718117e-01 3.147872086173408945e+01 1.652807912621238051e+00 1.152551106128009817e+00 4.206989243899892585e+02 6.498354269105888079e+02 2.652412226529816675e-01 4.114151620111206609e-01 4.128024202247294605e-01 -2.588167695543792668e-01
-9.979371227757802831e-01 4.484478187496453927e+01 2.358033169636875481e+00 8.451194997187909674e-01 1.073116494023432921e+01 9.365955534398442524e+02 4.725633445948755340e-01 2.141516346946452931e-01 3.341877643669430853e-01 4.748666447784051781e-01
-5.230224643647244376e-01 2.559718399955170653e+01 2.243421502782069421e+00 8.806879201464266060e-01 5.055024276238379244e+00 3.988422468153092382e+02 2.016609782329602252e-01 1.578778029733681199e-01 8.741963542518301766e-01 -1.765372915684461641e-01
-8.555385745386783203e-01 4.162368104749617004e+01 1.545789415018590685e+00 1.227540231018592998e+00 5.982439263847353459e+02 7.607895146100049715e+02 1.910176340372621989e-02 9.013575206610267843e-02 5.459464490668419767e-01 9.650299097186135211e-02
-9.965314927553383662e-01 4.577212984360475190e+01 2.041198269515920316e+00 9.541383602400405062e-01 1.422543345074081742e+02 1.665670398779290281e+03 5.612258545293363765e-01 3.657114612343794618e-02 1.737245549668765543e-01 8.716802219695959364e-01
-8.837975165934088828e-01 3.919863785346660023e+01 1.615196450937132822e+00 1.177341525853648374e+00 2.782904503681347563e+01 1.588221721459434548e+03 1.067769877054118577e-01 3.327328453239696837e-01 -3.950280889653016714e-01 2.787480112273471033e-01
-9.076253929746341820e-01 4.110409529284468277e+01 1.502299762257707449e+00 1.261561562342818243e+00 4.110536918925427585e+02 8.081157335624723146e+02 2.303827852498965267e-01 2.842135666442761610e-01 1.090637714459231078e-01 -8.653390438643264460e-02
-7.907029396565870005e-01 3.680647023041178301e+01 1.400392376242125092e+00 1.351468301333055955e+00 2.273796505495345741e+02 1.145525721136455559e+03 1.102481274607787637e-01 2.804650282150296658e-01 8.280730508613952379e-02 -3.142506552448553342e-02
-9.023906559208819678e-01 4.193826658093534832e+01 1.591788216614112628e+00 1.193991330726649647e+00 2.610460609321732477e+02 2.583560716073837398e+02 2.302793625942899103e-03 4.439114311349065534e-02 9.861899427293903120e-01 8.232707973772682708e-01
-9.800213587367716528e-01 4.616673420013273699e+01 1.733096458759111114e+00 1.103244236769866937e+00 1.019750504353829399e+02 1.571791912673557817e+03 3.599501986773330775e-01 5.393781835652564777e-03 1.362821657609790404e-01 -3.865811772198362029e-01
-8.025761731380363084e-01 3.733267854232097704e+01 1.510886610729907931e+00 1.254644123273637168e+00 2.753446943425239510e+02 7.217781629050632546e+02 4.757954111806340092e-01 6.888153955565781139e-01 4.316757630702392490e-01 -3.354073167853720561e-01
-9.210600307644896123e-01 4.199327658747388625e+01 1.610174352161267697e+00 1.181192134220716339e+00 3.484992628031180857e+02 1.602334429313946657e+03 7.087884583619061818e-01 3.261377309960419857e-01 1.134243475440967763e-01 -2.486829260748152082e-01
-8.752004132546695736e-01 3.972872355997741778e+01 1.679019565596198582e+00 1.135869250261024588e+00 4.457800628736277417e+02 2.722715256000658712e+01 3.126788925507286709e-01 6.984264619853562950e-01 8.154666926266536109e-01 -4.539764896327402321e-01
-9.338158107408157660e-01 4.152449564357920053e+01 1.647006555767340341e+00 1.156482988830127567e+00 3.504833253092808718e+02 1.253087613599438555e+03 7.945825048354528963e-01 8.655555322164751875e-01 2.248121773809773905e-01 -2.441451704021567748e-01
-8.907230918909079254e-01 4.434170850755838700e+01 1.467648226232946662e+00 1.290517242348830695e+00 4.295874285307773022e+01 6.211901302066496555e+02 1.544467536933750162e-01 2.515419833679035655e-01 -4.291913230881310715e-01 3.331062552497569551e-01
-9.899264835891559144e-01 4.567981959917561596e+01 1.734700392059235208e+00 1.102132107236871494e+00 2.720932134004083025e+01 2.165413575078725614e+02 4.575981652508379072e-02 1.414086935245599252e-01 2.999187691897243768e-01 3.364140395557738694e-01
-5.573534450548685015e-01 3.080148645739435054e+01 1.477455445090598340e+00 1.282192343551364022e+00 8.967501183339260251e+02 9.845661401565547521e+01 1.212580489849260888e-02 2.921865740124376595e-02 3.686489484731821920e-01 1.142688724741262596e-01
-9.353591698484043926e-01 4.151034090193635961e+01 1.730728443571990738e+00 1.104471495410209725e+00 4.219957485015056164e+01 1.531926658785907875e+03 6.547761071580787684e-02 1.641269538632799188e-02 7.222353807702274198e-01 -2.217215137518801504e-01
-9.530913839276874411e-01 4.322677913630835889e+01 1.546699916767590333e+00 1.226710671576796363e+00 5.534921862384929909e+02 2.070794976495711524e+02 4.708250419707940559e-01 2.763370093800294677e-02 1.815882220727986149e-02 -2.372038666722083577e-01
-9.871713282379813714e-01 4.600991237915265941e+01 1.623966202441733619e+00 1.171722897915215222e+00 4.583385664123060366e+00 7.602198634252391685e+02 3.751907871901740549e-02 2.627424020295835994e-01 -1.886372476697514011e-01 2.221399775693009282e-01
-9.831959364528479739e-01 4.768176133668606553e+01 1.813368109346664925e+00 1.058992022372307495e+00 1.150563356215973130e+02 4.261013616366087717e+02 6.174870474838245471e-02 6.501364649839893595e-01 3.923052590271792761e-01 1.357106061767474059e-01
-8.853765563199994526e-01 4.169502408176948194e+01 1.810465204016860730e+00 1.060430777141306180e+00 3.106065909540823213e+02 2.106396120447199110e+02 3.786639823262762938e-01 7.669574358309813600e-02 1.033228880652685838e-01 7.270136551226147326e-01
-8.716254122610965771e-01 4.027190816099125925e+01 1.640455059160067730e+00 1.160635972649056713e+00 5.761727534641890998e+02 2.069827894818945992e+02 7.757065492312795185e-02 2.800713644635465238e-01 4.721005360273158868e-01 -1.260597412499570025e-02
-9.751047481558884344e-01 4.504232740532538770e+01 1.500851460777981927e+00 1.262556415467241733e+00 4.874561462243718069e+01 4.373023681126093152e+02 1.068872148261356819e-01 8.549729507752036328e-01 9.585639034123853985e-01 -1.658027445612470230e-01
-8.216600462173797581e-01 3.682573267557094709e+01 2.181899462920123156e+00 9.014753868774473267e-01 1.349572461792922784e-01 3.679103199361988459e+02 2.868573091328111557e-01 6.482125695582716118e-02 4.748898930636383242e-01 6.464848953513487873e-01
-9.792700684539772382e-01 4.464253026246399969e+01 1.678462935994229133e+00 1.135995680306947975e+00 8.165893824788052768e+01 2.463438928854498897e+02 5.825361193894937895e-01 2.923658480972115073e-02 2.821179425452537484e-02 1.730614423791528578e-01
