dlambdat	costheta_jn	redshift	v1_end_time	v1_optimal_snr	f_ref	psdscaleflag	h1l1_relative_phase	phase	l1_optimal_snr	mtotal	logll1	signalmodelflag	logl	h1_cplx_snr_arg	m1_source	sky_frame	mc_source	deltalogl	h1_cplx_snr_amp	l1v1_delay	mf_source	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	e_rad	logpost	v1h1_delay	m2_source	v1l1_delay	mtotal_source	psi	h1v1_relative_phase	loglh1	theta_jn	time	mf	af	optimal_snr	lambdat	alpha	cycle	distance	l1v1_relative_phase	lal_pnorder	h1l1_delay	mc	l1_cplx_snr_amp	h1v1_delay	logprior	v1_cplx_snr_arg	flow	l1_cplx_snr_arg	t0	q	v1_cplx_snr_amp	h1_end_time	eta	lal_approximant	h1_optimal_snr	azimuth	lal_amporder	dec	matched_filter_snr	
8.561110149608595066e+00	9.575402192231416976e-01	2.814202017110691706e-02	8.943836789898062944e+08	1.520717596338933042e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.701270537559153695e-02	1.144718478449566312e+00	2.344184417579058533e+01	2.700910659011348525e+00	2.695150700813033495e+02	1.000000000000000000e+00	-2.136236132391844400e+00	-7.778411709639761196e-02	1.345386348109104402e+00	1.000000000000000000e+00	1.143055765866632711e+00	5.647478760490115519e+02	1.876068626609008660e+01	9.928584098815917969e-03	2.500390440933402125e+00	3.879070281982421875e-03	1.203477058051273758e+02	1.383248237855522644e+00	6.459697020337427098e-01	8.943836789798777103e+08	1.317662421155825880e+00	1.265916354939902178e-01	5.797659210162079262e+02	-6.049513816833496094e-03	1.281595728318288163e+00	-9.928584098815917969e-03	2.626982076427392343e+00	1.293512392848440884e+00	-5.294661759743046758e-02	1.748851001625808976e+02	2.924506871708252298e-01	8.943836790000562668e+08	2.570756479157792818e+00	6.866887130538539274e-01	3.377031598664154188e+01	6.106129100808673229e+02	1.172974089805112641e+00	5.695000000000000000e+05	1.269184554504760456e+02	-1.593391222183937472e-02	7.000000000000000000e+00	-3.879070281982421875e-03	1.175223664286351610e+00	2.323741191809413920e+01	6.049513816833496094e-03	1.501804496719638138e+01	-2.483749949896707845e-02	3.000000000000000000e+01	-4.077141172080627624e-02	8.943836789837567806e+08	9.525856495567449622e-01	1.552225164534767465e+01	8.943836789837567806e+08	2.498525857616424872e-01	5.000000000000000000e+00	1.896459814217228157e+01	2.954266356394621429e+00	0.000000000000000000e+00	5.790457832035927899e-01	3.360836177596781482e+01
4.181067747912948107e+00	7.923293183145553309e-01	2.414623247559014030e-02	8.943836789897834063e+08	1.512739548192206662e+01	1.000000000000000000e+02	0.000000000000000000e+00	-5.684724696250054166e-02	2.945551521366784442e+00	2.293027917982480801e+01	2.700290449164845619e+00	2.695066144383589517e+02	1.000000000000000000e+00	-1.387061553537002334e+00	-4.358848410939496210e-02	1.336725747996892366e+00	1.000000000000000000e+00	1.147523733893742293e+00	5.654970506278664288e+02	1.876729895991371677e+01	9.838342666625976562e-03	2.509476904793900065e+00	3.846406936645507812e-03	1.202451729528221165e+02	1.369002638664132521e+00	6.478876883819943977e-01	8.943836789799450636e+08	1.331287810500713320e+00	1.271489632109461532e-01	5.800260967738549880e+02	-5.991935729980468750e-03	1.299900120007953852e+00	-9.838342666625976562e-03	2.636625868004846218e+00	2.621928026775810494e+00	-2.291978072721034820e-02	1.757452632366854175e+02	6.561787705616533017e-01	8.943836790001109838e+08	2.570071317529178057e+00	6.869140207403473530e-01	3.313097536424849920e+01	6.233547335299217593e+02	1.176507696356391630e+00	5.700000000000000000e+05	1.085758443795775463e+02	3.392746623529019345e-02	7.000000000000000000e+00	-3.846406936645507812e-03	1.175232108743597736e+00	2.322048773926023912e+01	5.991935729980468750e-03	1.452904614598850586e+01	-2.066870338218460695e-02	3.000000000000000000e+01	1.325876285310548762e-02	8.943836789837914705e+08	9.724508725562273082e-01	1.551584692261791965e+01	8.943836789837914705e+08	2.499512310601802179e-01	5.000000000000000000e+00	1.852095384301946623e+01	2.950092871843486009e+00	0.000000000000000000e+00	5.840200549541223474e-01	3.363401779361932853e+01
-2.920748123479480682e+02	7.970543808096810512e-01	2.622871195018713214e-02	8.943836789897828102e+08	1.389632543945156584e+01	1.000000000000000000e+02	0.000000000000000000e+00	6.519537779690942614e-03	1.804030922106725221e+00	2.090091341559487859e+01	2.704036409116135520e+00	2.656029604521129954e+02	1.000000000000000000e+00	-1.176987713170667327e+01	-4.708980031155142465e-02	1.384222973637960097e+00	1.000000000000000000e+00	1.145150099833633028e+00	5.551142350496967310e+02	1.872912121635366489e+01	9.798169136047363281e-03	2.508414621668032307e+00	3.930807113647460938e-03	1.162238520528553067e+02	1.420529359288341675e+00	6.545151444332979462e-01	8.943836789799846411e+08	1.283507049827793844e+00	1.265110802035680493e-01	5.699700287775666538e+02	-5.867362022399902344e-03	1.250702728233640482e+00	-9.798169136047363281e-03	2.634925701871600356e+00	6.868327613096533169e-01	8.861116433146509763e-02	1.732874225447284857e+02	6.483945299578123267e-01	8.943836790001156330e+08	2.574207106231400921e+00	6.855589463802849171e-01	3.023427488320168877e+01	6.752005037144988364e+02	1.167363575453175928e+00	5.705000000000000000e+05	1.181222732215861981e+02	8.209162655177415502e-02	7.000000000000000000e+00	-3.930807113647460938e-03	1.175185911941897476e+00	2.319149469461410007e+01	5.867362022399902344e-03	1.485579372786992636e+01	-1.357009646430166472e-01	3.000000000000000000e+01	-5.360933809124258237e-02	8.943836789839154482e+08	9.035413745132352403e-01	1.545387331286870136e+01	8.943836789839154482e+08	2.493580554664762139e-01	5.000000000000000000e+00	1.685690764605589820e+01	2.948781061989808716e+00	0.000000000000000000e+00	5.766472414982186656e-01	3.347756570370249563e+01
3.638725341391783559e+02	6.536126630703354978e-01	2.079958004080630779e-02	8.943836789898618460e+08	1.482156245397708538e+01	1.000000000000000000e+02	0.000000000000000000e+00	-4.545630791350330213e-02	1.137613688042613092e+00	2.360806181624164068e+01	2.702207160906205274e+00	2.685588369467357097e+02	1.000000000000000000e+00	-3.911013359910453069e+00	-7.736416280571269122e-02	1.373310115284294808e+00	1.000000000000000000e+00	1.151261430038408751e+00	5.629730988214929539e+02	1.874828323402475760e+01	9.829282760620117188e-03	2.519777859951374488e+00	3.877401351928710938e-03	1.197531793407761285e+02	1.401874388947999428e+00	6.500888033169289759e-01	8.943836789800325632e+08	1.300332771958205624e+00	1.273697425174518116e-01	5.770945562512679317e+02	-5.951881408691406250e-03	1.273837487184531492e+00	-9.829282760620117188e-03	2.647147602468826300e+00	1.340711143358532365e+00	-5.367089067105457190e-02	1.746610825339811583e+02	8.584482517278081426e-01	8.943836790001872778e+08	2.572188181234484450e+00	6.862190680398080334e-01	3.371683328047651429e+01	6.875345520822995695e+02	1.173153602954584152e+00	5.710000000000000000e+05	9.329443900402594636e+01	-8.214582757551269765e-03	7.000000000000000000e+00	-3.877401351928710938e-03	1.175207184300385732e+00	2.319156146080133141e+01	5.951881408691406250e-03	1.412145742977500262e+01	-2.369327213465826157e-02	3.000000000000000000e+01	-3.190785489220940990e-02	8.943836789839100838e+08	9.275672501114788915e-01	1.549478978561669429e+01	8.943836789839099646e+08	2.496469868547725179e-01	5.000000000000000000e+00	1.896854106584949662e+01	2.949859845664123181e+00	0.000000000000000000e+00	5.812061638857073387e-01	3.355550957712085847e+01
-4.970780128201450339e+02	6.619195565578402940e-01	2.063433040454064338e-02	8.943836789896695614e+08	1.505136532112027759e+01	1.000000000000000000e+02	0.000000000000000000e+00	-3.487125886724928847e-02	1.011001685185627830e+00	2.400891573632869225e+01	2.702484856230951582e+00	2.691762803966145157e+02	1.000000000000000000e+00	-2.417834850958187065e+00	-4.836934901849374718e-02	1.375664744459207833e+00	1.000000000000000000e+00	1.151486385427993753e+00	5.644662773304452230e+02	1.876065490883212306e+01	9.916782379150390625e-03	2.520471964913026941e+00	3.894925117492675781e-03	1.198668707129633617e+02	1.404050665322257085e+00	6.473955981929744308e-01	8.943836789797527790e+08	1.298434190908694497e+00	1.273763150481119766e-01	5.785665036933971805e+02	-6.021857261657714844e-03	1.272183535501931084e+00	-9.916782379150390625e-03	2.647848279961138918e+00	1.339842841303592325e+00	-1.031346343674717225e-01	1.754231262208674025e+02	8.474195918585453180e-01	8.943836789999238253e+08	2.572480216212424065e+00	6.861532230040902069e-01	3.427381475600596872e+01	5.581562221399215105e+02	1.171263060778425569e+00	5.715000000000000000e+05	9.254180680602968323e+01	-6.826337550022243406e-02	7.000000000000000000e+00	-3.894925117492675781e-03	1.175246535961245176e+00	2.321808638138858072e+01	6.021857261657714844e-03	1.410022636295199838e+01	5.476528534897809330e-02	3.000000000000000000e+01	-1.349809015124431300e-02	8.943836789836477041e+08	9.247773053906700458e-01	1.551279376946693844e+01	8.943836789836477041e+08	2.496181640604657748e-01	5.000000000000000000e+00	1.928011268289319702e+01	2.953832368625776361e+00	0.000000000000000000e+00	5.777565841825946791e-01	3.360622313257820082e+01
-1.304416261875747125e+02	7.894678123185093765e-01	2.385787048242207081e-02	8.943836789896475077e+08	1.507648193389707636e+01	1.000000000000000000e+02	0.000000000000000000e+00	4.013860331663909875e-02	4.917751207648583645e+00	2.281602932034358133e+01	2.706144041232153796e+00	2.693420148006227919e+02	1.000000000000000000e+00	-2.223925761916730970e+00	1.301509989994306324e-02	1.403524916322692162e+00	1.000000000000000000e+00	1.147811348532605358e+00	5.646601864194867630e+02	1.874506567057329320e+01	9.886741638183593750e-03	2.516483145334571514e+00	3.981947898864746094e-03	1.197323054378449712e+02	1.437010031995171300e+00	6.537182421676790423e-01	8.943836789797607660e+08	1.269134009236982719e+00	1.266025008763334014e-01	5.792495422460406189e+02	-5.904793739318847656e-03	1.239560729888212975e+00	-9.886741638183593750e-03	2.643085646210904915e+00	6.112947000663875308e-01	6.107397402008540865e-02	1.755858661810190142e+02	6.608548624652518244e-01	8.943836789998977184e+08	2.576521074287162261e+00	6.848273434698081141e-01	3.293934323959334876e+01	6.038247761175821324e+02	1.161807499266092059e+00	5.720000000000000000e+05	1.072562081329749191e+02	2.093537070344630990e-02	7.000000000000000000e+00	-3.981947898864746094e-03	1.175195683024150561e+00	2.322150289464801887e+01	5.904793739318847656e-03	1.458935582655383278e+01	-4.805887412014232807e-02	3.000000000000000000e+01	-2.712350341669585163e-02	8.943836789837427139e+08	8.831768609679735427e-01	1.549779559681695673e+01	8.943836789837427139e+08	2.490379103707782427e-01	5.000000000000000000e+00	1.836106836776774287e+01	2.953017428623137874e+00	0.000000000000000000e+00	5.698969456652909216e-01	3.361209556894113604e+01
2.560627405467030258e+02	9.038787320759396060e-01	2.611902659955175551e-02	8.943836789895579815e+08	1.559994489485868208e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.216006665942304110e-02	6.160801941783009106e+00	2.382688781683561174e+01	2.701556082843888262e+00	2.694239832203674041e+02	1.000000000000000000e+00	-2.952842602895707991e+00	4.654405817769551035e-02	1.357664284082862105e+00	1.000000000000000000e+00	1.145312559325948332e+00	5.639312695785077949e+02	1.877107033248656620e+01	9.809851646423339844e-03	2.506010745048681709e+00	3.943681716918945312e-03	1.188051667515891978e+02	1.393125153632083668e+00	6.547632951953290537e-01	8.943836789797481298e+08	1.308430929211804816e+00	1.267794214065247616e-01	5.787352525013085369e+02	-5.866169929504394531e-03	1.275125882372344810e+00	-9.809851646423339844e-03	2.632790166455206471e+00	2.479790706093877084e+00	7.256340411424488934e-02	1.757021196065511504e+02	4.420449852700875648e-01	8.943836789998780489e+08	2.571465306357370473e+00	6.864641913727121958e-01	3.433703502042522615e+01	5.612122837652473208e+02	1.165961288389201878e+00	5.725000000000000000e+05	1.176187419633804296e+02	6.040333745482184824e-02	7.000000000000000000e+00	-3.943681716918945312e-03	1.175227008527783390e+00	2.323473811631549069e+01	5.866169929504394531e-03	1.480398292280072958e+01	-2.601934593654928185e-02	3.000000000000000000e+01	3.438399151827260802e-02	8.943836789836918116e+08	9.392055880984788718e-01	1.542093490757724616e+01	8.943836789836918116e+08	2.497542918149234514e-01	5.000000000000000000e+00	1.918210390533873877e+01	2.949376930122139306e+00	0.000000000000000000e+00	5.751561862701598526e-01	3.359192941060088344e+01
4.643241729029932685e+01	8.060407488834689937e-01	2.426787592693097073e-02	8.943836789895864725e+08	1.521295228063080351e+01	1.000000000000000000e+02	0.000000000000000000e+00	-7.585124751798844045e-02	6.211245193618828431e+00	2.299518785506998597e+01	2.704128384887127812e+00	2.696890324645243595e+02	1.000000000000000000e+00	-2.018257286788602389e+00	-5.983638823921203637e-02	1.386937363599354045e+00	1.000000000000000000e+00	1.147380459785338536e+00	5.648658548946148130e+02	1.873955925622700036e+01	9.932160377502441406e-03	2.513302472209016258e+00	3.819465637207031250e-03	1.202206506106801385e+02	1.420595387457608050e+00	6.423054510200032485e-01	8.943836789796543121e+08	1.283532997429519762e+00	1.267572704046768806e-01	5.794842408713118402e+02	-6.112694740295410156e-03	1.253122379014339094e+00	-9.932160377502441406e-03	2.640059742613693139e+00	2.391605868067610441e+00	-8.848802353423579348e-02	1.749561718194103719e+02	6.333645207064566574e-01	8.943836789998508692e+08	2.574294984771433814e+00	6.855581879760934694e-01	3.328834180409507582e+01	5.014580308287214052e+02	1.179417734271335672e+00	5.730000000000000000e+05	1.091326887054053998e+02	-1.263677601624735303e-02	7.000000000000000000e+00	-3.819465637207031250e-03	1.175224946424394235e+00	2.322863655047424913e+01	6.112694740295410156e-03	1.461838597669701301e+01	2.865163529502363221e-02	3.000000000000000000e+01	1.601485927877639021e-02	8.943836789834737778e+08	9.035176439131029635e-01	1.551536351670779013e+01	8.943836789834737778e+08	2.493577235533954994e-01	5.000000000000000000e+00	1.865210761505401393e+01	2.954098850116386732e+00	0.000000000000000000e+00	5.847179551976037226e-01	3.361305022378944329e+01
2.367015387115898761e+01	7.860586900485397877e-01	2.382044595121942873e-02	8.943836789899481535e+08	1.477837656421202261e+01	1.000000000000000000e+02	0.000000000000000000e+00	7.943677958896477875e-02	6.147861970024632861e-01	2.303913500587106000e+01	2.700400477336879934e+00	2.690709030784958600e+02	1.000000000000000000e+00	-5.623480362200210969e+00	4.856572516755972707e-02	1.341087944981400160e+00	1.000000000000000000e+00	1.147873034156982941e+00	5.612606318192032404e+02	1.859133713924120102e+01	9.945988655090332031e-03	2.510399067168209264e+00	4.047632217407226562e-03	1.197802747841132600e+02	1.373033257890661663e+00	6.549820757302962093e-01	8.943836789800021648e+08	1.327367219446218272e+00	1.271732610811739939e-01	5.757540928872776931e+02	-5.898356437683105469e-03	1.296484383267983098e+00	-9.945988655090332031e-03	2.637572328249383258e+00	1.876667569191577956e+00	5.596179299953085717e-02	1.724094539565941773e+02	6.663893900542653403e-01	8.943836790001322031e+08	2.570197892463681466e+00	6.868621174740300317e-01	3.303920844155502579e+01	6.495699188673762592e+02	1.154651200943607625e+00	5.735000000000000000e+05	1.070849819558379181e+02	-2.347498658943392158e-02	7.000000000000000000e+00	-4.047632217407226562e-03	1.175215881725981681e+00	2.320948927565215669e+01	5.898356437683105469e-03	1.449346106807447754e+01	-7.396067831971049437e-03	3.000000000000000000e+01	-3.087105442140515230e-02	8.943836789840497971e+08	9.667407630645462602e-01	1.549471578919505177e+01	8.943836789840497971e+08	2.499285058787723557e-01	5.000000000000000000e+00	1.850370608154258889e+01	2.956086068950248169e+00	0.000000000000000000e+00	5.622826536820051402e-01	3.350731846375074241e+01
2.916505830014161802e+02	9.257724573776082710e-01	2.792203096973389087e-02	8.943836789898015261e+08	1.482884163804861366e+01	1.000000000000000000e+02	0.000000000000000000e+00	6.667032190797339553e-03	1.404538483709939278e+00	2.283848243230420749e+01	2.705449493259113769e+00	2.692386306779553706e+02	1.000000000000000000e+00	-2.709197594505865503e+00	1.815540743909277444e-02	1.392862397106961136e+00	1.000000000000000000e+00	1.143279328886010582e+00	5.641749145868975575e+02	1.874490917092930431e+01	9.969592094421386719e-03	2.505788647642287703e+00	3.942251205444335938e-03	1.193688334935756927e+02	1.431753944095559561e+00	6.479210409662863324e-01	8.943836789798319340e+08	1.273695549163554208e+00	1.261711817494544086e-01	5.792378783183099813e+02	-6.027340888977050781e-03	1.239097432284780753e+00	-9.969592094421386719e-03	2.631959829391742112e+00	9.786893748736913423e-01	-4.583305087984346216e-02	1.755674504153665509e+02	3.877227171309409193e-01	8.943836790000014305e+08	2.575755355865363416e+00	6.850759963280458331e-01	3.286082064831686722e+01	6.394400116254240629e+02	1.166119564019067134e+00	5.740000000000000000e+05	1.259058549137907193e+02	-5.250008307064080171e-02	7.000000000000000000e+00	-3.942251205444335938e-03	1.175202009714222395e+00	2.320958723670077006e+01	6.027340888977050781e-03	1.506296373141245937e+01	6.398845831893631986e-02	3.000000000000000000e+01	1.148837524829545396e-02	8.943836789837741852e+08	8.896050570813331948e-01	1.549590882096633138e+01	8.943836789837741852e+08	2.491467107347224708e-01	5.000000000000000000e+00	1.839409442032567554e+01	2.956461511429992139e+00	0.000000000000000000e+00	5.720895934553525963e-01	3.359902947170757415e+01
3.082821545335931432e+02	8.446244708550415536e-01	2.508731623845787684e-02	8.943836789897814989e+08	1.504910249561557833e+01	1.000000000000000000e+02	0.000000000000000000e+00	4.536973862691651149e-02	3.963160589057395988e+00	2.350804424614615229e+01	2.700231915733134702e+00	2.674378961401712900e+02	1.000000000000000000e+00	-3.332657592108953182e+00	-3.737620053515215571e-04	1.333751152918473126e+00	1.000000000000000000e+00	1.146469299532762998e+00	5.635514545892945080e+02	1.876464179185996883e+01	9.976744651794433594e-03	2.507110578174942539e+00	4.001140594482421875e-03	1.200642333201900840e+02	1.367211389875146788e+00	6.510254795332535149e-01	8.943836789798047543e+08	1.333020525857987915e+00	1.270376284789005439e-01	5.781946814336855596e+02	-5.975604057312011719e-03	1.300397053735369735e+00	-9.976744651794433594e-03	2.634148206653843083e+00	1.591544116280521948e+00	-1.687920916723095743e-02	1.760493251289331340e+02	5.649330009942454822e-01	8.943836789999574423e+08	2.570007254094400562e+00	6.869338592560632062e-01	3.369749154548831171e+01	6.338123227255894108e+02	1.159719338251170129e+00	5.745000000000000000e+05	1.128863739686673142e+02	-6.224894779414791302e-02	7.000000000000000000e+00	-4.001140594482421875e-03	1.175231137407824811e+00	2.315468487099347072e+01	5.975604057312011719e-03	1.464322684439106936e+01	1.650544716187950234e-02	3.000000000000000000e+01	-4.574350063226821639e-02	8.943836789838058949e+08	9.749922621546612822e-01	1.550482888673323956e+01	8.943836789838058949e+08	2.499599172022065607e-01	5.000000000000000000e+00	1.887901761893207819e+01	2.957148805852165552e+00	0.000000000000000000e+00	5.662140077111511571e-01	3.357258570096397676e+01
-1.859363856273245688e+02	7.647129189192705123e-01	2.307959398880421800e-02	8.943836789895087481e+08	1.489615962864550269e+01	1.000000000000000000e+02	0.000000000000000000e+00	-1.504424058924724861e-02	2.080349645873673659e+00	2.333848717700635689e+01	2.702804266753031648e+00	2.697782765409341437e+02	1.000000000000000000e+00	-1.253905672758952150e+00	9.919091989068573242e-03	1.376093187704368948e+00	1.000000000000000000e+00	1.148719786788544583e+00	5.656302065086445054e+02	1.876711589424331805e+01	9.858012199401855469e-03	2.514796058111576915e+00	3.909707069396972656e-03	1.197810708749728548e+02	1.407852859767345199e+00	6.507491019030346990e-01	8.943836789796507359e+08	1.294951406985686670e+00	1.270358019251203174e-01	5.800773013753127998e+02	-5.948305130004882812e-03	1.265738672332328507e+00	-9.858012199401855469e-03	2.641831860036697233e+00	2.507793125733374096e-01	4.043981936001816990e-02	1.760708590927375212e+02	7.002006355529007964e-01	8.943836789998029470e+08	2.572836530097437180e+00	6.860289700767748799e-01	3.354235065613691802e+01	5.049144712528895980e+02	1.169659172146002124e+00	5.750000000000000000e+05	1.036973178082173774e+02	5.548405994926497442e-02	7.000000000000000000e+00	-3.909707069396972656e-03	1.175231773074529862e+00	2.323585604777040459e+01	5.948305130004882812e-03	1.444709486666827125e+01	-3.052072737094941104e-02	3.000000000000000000e+01	2.496333257831575073e-02	8.943836789835604429e+08	9.198059285823972919e-01	1.549636737714918233e+01	8.943836789835604429e+08	2.495637756766746762e-01	5.000000000000000000e+00	1.893432682050962867e+01	2.951312876147427211e+00	0.000000000000000000e+00	5.775051151970845842e-01	3.363434071284746096e+01
4.864710828338860438e+02	9.146030271399796518e-01	2.618718843979504080e-02	8.943836789895201921e+08	1.557198591972000301e+01	1.000000000000000000e+02	0.000000000000000000e+00	3.230027384439937421e-02	4.401828166535084463e-01	2.411147458229824636e+01	2.706730182145483887e+00	2.687661662291830567e+02	1.000000000000000000e+00	-2.545822950561690501e+00	2.613333261109567277e-02	1.404233095972827750e+00	1.000000000000000000e+00	1.145215818571821087e+00	5.643382892308417240e+02	1.876803955597911155e+01	1.001000404357910156e-02	2.511395597478196073e+00	3.980636596679687500e-03	1.197687020055662401e+02	1.441006012670464909e+00	6.484388580544224734e-01	8.943836789795101881e+08	1.265724169475018979e+00	1.262617545501116822e-01	5.792178443920322479e+02	-6.029367446899414062e-03	1.233424256055480006e+00	-1.001000404357910156e-02	2.637657352028307756e+00	1.845031431346059847e+00	-4.865653849854156832e-02	1.758034209960925125e+02	4.162712471430526362e-01	8.943836789996774197e+08	2.577161987236229468e+00	6.846300917888827886e-01	3.463715883336256240e+01	4.993940375098736126e+02	1.161949612966080014e+00	5.755000000000000000e+05	1.179316423750795053e+02	-8.095681234294094253e-02	7.000000000000000000e+00	-3.980636596679687500e-03	1.175205801016995455e+00	2.320299432453203536e+01	6.029367446899414062e-03	1.487955516119057719e+01	7.478987110963737639e-02	3.000000000000000000e+01	-6.166941233303634660e-03	8.943836789834908247e+08	8.783614768750238611e-01	1.552067308942979906e+01	8.943836789834908247e+08	2.489516074160879333e-01	5.000000000000000000e+00	1.938769764646678340e+01	2.958502525611812484e+00	0.000000000000000000e+00	5.675385439974058865e-01	3.361143680564524061e+01
4.484335841225632748e+02	9.481687429099368014e-01	2.788599918156468155e-02	8.943836789898144007e+08	1.512112053244297805e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.000245507444659232e-01	2.372002230122900457e-01	2.336617993793371539e+01	2.700371842372804032e+00	2.654386863161060433e+02	1.000000000000000000e+00	-5.739699778114663253e+00	-1.223953436274671271e-02	1.333107794090329534e+00	1.000000000000000000e+00	1.143364985691243341e+00	5.611444124032888112e+02	1.873130979558630571e+01	1.003062725067138672e-02	2.500428211189962280e+00	4.077672958374023438e-03	1.203037393257243082e+02	1.370282836945269977e+00	6.531458007231671914e-01	8.943836789797837734e+08	1.330089005427533833e+00	1.266839826943062519e-01	5.761156164464006224e+02	-5.952954292297363281e-03	1.294004399793938775e+00	-1.003062725067138672e-02	2.627112193884268532e+00	2.186560694473212774e+00	-7.397323303688807528e-03	1.754019867614584882e+02	3.233737690973491619e-01	8.943836789999240637e+08	2.570155150240767128e+00	6.868989043682726114e-01	3.350641731055490879e+01	6.213275970200949132e+02	1.151356590750539866e+00	5.760000000000000000e+05	1.257400326120657894e+02	-1.074218740481542866e-01	7.000000000000000000e+00	-4.077672958374023438e-03	1.175248860746459068e+00	2.318901691870343029e+01	5.952954292297363281e-03	1.497120404311179520e+01	-4.842211059058025742e-03	3.000000000000000000e+01	-1.122640851072125023e-01	8.943836789838614464e+08	9.706674925540634824e-01	1.551674907877587017e+01	8.943836789838614464e+08	2.499446125102720295e-01	5.000000000000000000e+00	1.865618797987651334e+01	2.960082403105728233e+00	0.000000000000000000e+00	5.576162526841409450e-01	3.350057997827824607e+01
-2.185956724707502872e+02	9.808716850490274419e-01	2.693666323187646552e-02	8.943836789897238016e+08	1.630506740178745773e+01	1.000000000000000000e+02	0.000000000000000000e+00	1.853927394118271010e-02	6.172542511820502398e-01	2.503936153763845951e+01	2.700261030213022551e+00	2.679800267145998873e+02	1.000000000000000000e+00	-5.073168700583043034e+00	3.894927942819954858e-02	1.332628051335045472e+00	1.000000000000000000e+00	1.144399671135420071e+00	5.618109434808203559e+02	1.876799793960910634e+01	9.842872619628906250e-03	2.502628578839871665e+00	3.954768180847167969e-03	1.189605001041867496e+02	1.368524604367209241e+00	6.540063006018550507e-01	8.943836789798809290e+08	1.331736425845813310e+00	1.268043033351795579e-01	5.766735837272569825e+02	-5.888104438781738281e-03	1.296804830840005751e+00	-9.842872619628906250e-03	2.629432882175051223e+00	1.794776461187901795e+00	5.607670576959788988e-02	1.748704166620337901e+02	1.959061510582385257e-01	8.943836790000156164e+08	2.570041042062550574e+00	6.869194246257808167e-01	3.604219279530343556e+01	6.303878796137693143e+02	1.164761564371958436e+00	5.765000000000000000e+05	1.213741690699795868e+02	3.753743182841517978e-02	7.000000000000000000e+00	-3.954768180847167969e-03	1.175225979679464849e+00	2.322686901933178305e+01	5.888104438781738281e-03	1.486264024643657145e+01	-1.712742634139813314e-02	3.000000000000000000e+01	2.041000548701690440e-02	8.943836789838356972e+08	9.731183652789300309e-01	1.545072187868001379e+01	8.943836789838356972e+08	2.499535971044228866e-01	5.000000000000000000e+00	2.015477145254747171e+01	2.950903387392743493e+00	0.000000000000000000e+00	5.734232735167806849e-01	3.360868693831505993e+01
3.533843332368874144e+02	9.845333405782927816e-01	2.912433551471433485e-02	8.943836789899113178e+08	1.510686901340251431e+01	1.000000000000000000e+02	0.000000000000000000e+00	-2.369379326695497667e-02	1.087420425217196396e+00	2.323812400623625152e+01	2.699989702655339219e+00	2.692093508550487968e+02	1.000000000000000000e+00	-1.551968072600057535e+00	-2.191586146725436196e-02	1.316531279307788571e+00	1.000000000000000000e+00	1.141970435815767182e+00	5.653321441088033907e+02	1.875765524687285080e+01	9.881973266601562500e-03	2.497017347505297025e+00	3.896117210388183594e-03	1.202827989952740779e+02	1.354874378001964752e+00	6.489412110300125658e-01	8.943836789800293446e+08	1.345115324653374467e+00	1.265623400792406095e-01	5.804138385734514713e+02	-5.985856056213378906e-03	1.307048408276749063e+00	-9.881973266601562500e-03	2.623579687584537634e+00	1.379412783565757694e+00	-7.580319760593479117e-03	1.758399942584805444e+02	1.761061854441751118e-01	8.943836790001914501e+08	2.569741318520103679e+00	6.870179444584191275e-01	3.347958761425123697e+01	6.646186688125635555e+02	1.171125568007208351e+00	5.770000000000000000e+05	1.314439023842322740e+02	1.611347350636149756e-02	7.000000000000000000e+00	-3.896117210388183594e-03	1.175229565936350307e+00	2.320391295854504321e+01	5.985856056213378906e-03	1.508169446464813213e+01	-1.433554170666080652e-02	3.000000000000000000e+01	1.777931799700619916e-03	8.943836789839254618e+08	9.927970788236601951e-01	1.551715522151195792e+01	8.943836789839254618e+08	2.499967338872182143e-01	5.000000000000000000e+00	1.877910775577503699e+01	2.952301324440004482e+00	0.000000000000000000e+00	5.783332179424734987e-01	3.362566918356515089e+01
